,Paper,Material,Property,Value,Unit
1321,183 P-PDT-IID.pdf,unknown,JSC,5,mAcm−2
1322,183 P-PDT-IID.pdf,HOMO,PCE,2.0,%
1323,184 cm9007798.pdf,PCPDTBT,PCE,3.2,%
1324,184 cm9007798.pdf,PCPDTBT,JSC,16.2,mA/cm2
1325,184 cm9007798.pdf,PCPDTBT,VOC,0.62,V
1326,184 cm9007798.pdf,PCPDTBT,JSC,16,mAcm-2
1327,184 cm9007798.pdf,PCPDTBT,PCE,5.5,%
1328,185 C5TA02376A.pdf,PC71BM(1:1,PCE,6.06,N/A
1329,185 C5TA02376A.pdf,unknown,JSC,18.2,mAcm-2
1330,185 C5TA02376A.pdf,unknown,PCE,6.47,%
1331,185 C5TA02376A.pdf,HOMO,VOC,0.6,V
1332,185 C5TA02376A.pdf,TBTTs,PCE,6.06,%
1333,186 ja500935d.pdf,BFS4,JSC,14.20,mA/cm2
1334,186 ja500935d.pdf,BFS4,PCE,7.38,N/A
1335,186 ja500935d.pdf,BFS4,PCE,7.80,%
1336,187 Huo_et_al-2011-Angewandte_Chemie_International_Edition.pdf,PBDTTT-C-T,JSC,16.5,mAcm-2
1337,188  jp9060413.pdf,PCBM,VOC,0.84,V
1338,188  jp9060413.pdf,PCPDTBT,JSC,16.2,N/A
1339,188  jp9060413.pdf,PCBM,PCE,2,%
1340,188  jp9060413.pdf,unknown,PCE,6.1,%
1341,188  jp9060413.pdf,PCBM,FF,0.37,N/A
1342,188  jp9060413.pdf,PCBM,JSC,6.3,mA/cm2
1343,188  jp9060413.pdf,P3HT-based,VOC,0.9,V
1344,189 acsami.5b07311.pdf,unknown,PCE,10.31,%
1345,189 acsami.5b07311.pdf,unknown,PCE,11.3,%
1346,189 acsami.5b07311.pdf,PDST-TT:PC71BM,VOC,0.98,V
1347,189 acsami.5b07311.pdf,unknown,PCE,7.4,%
1348,190 1-s2.0-S1566119915301476-main.pdf,1767e1773,PCE,11.3,%
1349,190 1-s2.0-S1566119915301476-main.pdf,4766e4772,PCE,8.0,%
1350,190 1-s2.0-S1566119915301476-main.pdf,unknown,PCE,6.70,%
1351,190 1-s2.0-S1566119915301476-main.pdf,unknown,JSC,14.6,mA/cm2
1352,190 1-s2.0-S1566119915301476-main.pdf,unknown,PCE,6.52,%
1353,190 1-s2.0-S1566119915301476-main.pdf,unknown,PCE,11.83,%
1354,190 1-s2.0-S1566119915301476-main.pdf,unknown,JSC,14.9,mA/cm2
1355,191 Zhang_et_al-2014-Advanced_Materials.pdf,HOMO,PCE,7.50,%
1356,192 C3TC31622J.pdf,PC71BM(1:2)device,JSC,1.05,mAcm
1357,192 C3TC31622J.pdf,PC71BM(1:2)device,VOC,0.82,V
1358,192 C3TC31622J.pdf,PC71BM(1:2)device,PCE,1.63,%
1359,192 C3TC31622J.pdf,PC71BM(1:2)-2,VOC,0.44,V
1360,192 C3TC31622J.pdf,PC71BM(1:2)blend,JSC,9.50,N/A
1361,192 C3TC31622J.pdf,unknown,PCE,1.33,%
1362,192 C3TC31622J.pdf,PC71BM(1:2)-2,JSC,9.50,mAcm
1363,192 C3TC31622J.pdf,PC71BM(1:2)blend,PCE,2.3,%
1364,192 C3TC31622J.pdf,PC71BM(1:2)blend,FF,0.44,N/A
1365,192 C3TC31622J.pdf,unknown,FF,0.49,%
1366,192 C3TC31622J.pdf,PC71BM(1:2)-2,FF,0.44,N/A
1367,192 C3TC31622J.pdf,HOMO–LUMO,PCE,8.62,%
1368,192 C3TC31622J.pdf,PC71BM(1:2)blend,VOC,0.44,V
1369,192 C3TC31622J.pdf,PC71BM(1:2)-2,PCE,2.3,%
1370,193 cm4035903.pdf,unknown,PCE,15,%
1371,193 cm4035903.pdf,unknown,VOC,0.77,N/A
1372,193 cm4035903.pdf,unknown,JSC,14.05,N/A
1373,193 cm4035903.pdf,unknown,VOC,1.57,V
1374,193 cm4035903.pdf,unknown,JSC,7.07,mA/cm2
1375,193 cm4035903.pdf,PEDOT:PSS/PTTBDT-FTT:PC71BM(1,JSC,14.40,mA/cm2
1376,193 cm4035903.pdf,unknown,JSC,8.22,mA/cm2
1377,193 cm4035903.pdf,PEDOT:PSS/PTTBDT-FTT:PC71BM(1,FF,0.64,N/A
1378,193 cm4035903.pdf,PTTBDT-FTT,PCE,8.66,%
1379,193 cm4035903.pdf,unknown,PCE,8.42,%
1380,193 cm4035903.pdf,PEIE/PTTBDT-FTT:PC71BM/MoO3/Ag,PCE,7.71,%
1381,193 cm4035903.pdf,PEDOT:PSS/PTTBDT-FTT:PC71BM(1,VOC,0.80,V
1382,193 cm4035903.pdf,unknown,VOC,0.78,N/A
1383,193 cm4035903.pdf,unknown,JSC,8.31,mA/cm2
1384,193 cm4035903.pdf,unknown,JSC,8.22,N/A
1385,193 cm4035903.pdf,PEDOT:PSS/PTTBDT-FTT:PC71BM(1,PCE,7.44,%
1386,193 cm4035903.pdf,unknown,FF,0.66,N/A
1387,194 acs.macromol.5b00649.pdf,PC71BM,PCE,8.13,%
1388,194 acs.macromol.5b00649.pdf,PC71BM,VOC,0.81,V
1389,194 acs.macromol.5b00649.pdf,PTB7:PC71BM,PCE,8.13,%
1390,195 ma501756p.pdf,PBDTT,PCE,36,%
1391,195 ma501756p.pdf,PBDTBzT,JSC,12.93,mA/cm2
1392,195 ma501756p.pdf,PBDTT,FF,0.5428999999999999,%
1393,195 ma501756p.pdf,PBDTBzT,VOC,0.90,V
1394,195 ma501756p.pdf,PC61BM-based,PCE,7.30,%
1395,195 ma501756p.pdf,PBDTBzT,FF,0.6273,%
1396,195 ma501756p.pdf,PBDTT,VOC,0.88,V
1397,195 ma501756p.pdf,PBDTT,PCE,3.61,%
1398,195 ma501756p.pdf,PBDTT,JSC,7.55,mA/cm2
1399,195 ma501756p.pdf,unknown,PCE,7.44,%
1400,195 ma501756p.pdf,PBDTBzT,PCE,7.30,%
1401,196 Han_et_al-2014-Macromolecular_Rapid_Communications.pdf,PTOBDTDTBT,FF,0.6509999999999999,%
1402,196 Han_et_al-2014-Macromolecular_Rapid_Communications.pdf,PIDT–DTBT,PCE,6.17,%
1403,196 Han_et_al-2014-Macromolecular_Rapid_Communications.pdf,PTOBDTDTBT:PC,PCE,4.36,%
1404,196 Han_et_al-2014-Macromolecular_Rapid_Communications.pdf,PCDTBT,PCE,3.6,%
1405,196 Han_et_al-2014-Macromolecular_Rapid_Communications.pdf,PTOBDTDTBT/PC,PCE,6.21,%
1406,196 Han_et_al-2014-Macromolecular_Rapid_Communications.pdf,PTOBDTDTBT/PC,FF,0.6509999999999999,%
1407,196 Han_et_al-2014-Macromolecular_Rapid_Communications.pdf,PTOBDTDTBT:PC,FF,0.5577000000000001,%
1408,196 Han_et_al-2014-Macromolecular_Rapid_Communications.pdf,PTOBDTDTBT,PCE,6.21,%
1409,197 1-s2.0-S0927024815000835-main.pdf,PC61BM,JSC,1.47,mA/cm2
1410,197 1-s2.0-S0927024815000835-main.pdf,PC61BM,VOC,0.75,V
1411,197 1-s2.0-S0927024815000835-main.pdf,PC61BM,FF,0.5367000000000001,%
1412,197 1-s2.0-S0927024815000835-main.pdf,PC71BM,PCE,2.83,%
1413,197 1-s2.0-S0927024815000835-main.pdf,3TC12BDT,PCE,3.57,%
1414,197 1-s2.0-S0927024815000835-main.pdf,PC71BM,PCE,3.80,%
1415,197 1-s2.0-S0927024815000835-main.pdf,PC61BM,PCE,1.08,%
1416,197 1-s2.0-S0927024815000835-main.pdf,PBDTTBT-T,VOC,0.92,V
1417,197 1-s2.0-S0927024815000835-main.pdf,unknown,VOC,1.0,V
1418,197 1-s2.0-S0927024815000835-main.pdf,PC61BM,VOC,1.01,V
1419,197 1-s2.0-S0927024815000835-main.pdf,PC61BM,FF,0.5068,%
1420,197 1-s2.0-S0927024815000835-main.pdf,PC61BM,JSC,2.12,mA/cm2
1421,198 acs.macromol.5b00056.pdf,PBDT2FBT-T3,PCE,6.48,%
1422,198 acs.macromol.5b00056.pdf,PBDT2FBT-T3:PC71BM-based,PCE,6.48,%
1423,198 acs.macromol.5b00056.pdf,PBDT2FBT-T3:PC71BM-based,JSC,12.3,mAcm−2
1424,198 acs.macromol.5b00056.pdf,PBDT2FBT-T3:PC71BM-based,VOC,0.86,V
1425,198 acs.macromol.5b00056.pdf,PBDT2FBT-T3:PC71BM-based,FF,0.614,%
1426,199 C2JM33466F.pdf,PC71BM,FF,0.55,N/A
1427,199 C2JM33466F.pdf,PC71BM,PCE,5.76,%
1428,199 C2JM33466F.pdf,TIPS-,VOC,0.82,V
1429,199 C2JM33466F.pdf,TIPS,PCE,4.33,%
1430,199 C2JM33466F.pdf,unknown,JSC,10.50,N/A
1431,199 C2JM33466F.pdf,PAT4,PCE,1.7,%
1432,199 C2JM33466F.pdf,PC71BM,JSC,12.75,mAcm-2
1433,199 C2JM33466F.pdf,PC71BM,VOC,0.82,V
1434,200 C1CC12575C.pdf,PBDTTT,FF,0.58,%
1435,200 C1CC12575C.pdf,PBDTTT,VOC,0.76,V
1436,200 C1CC12575C.pdf,HOMO,PCE,6.3,%
1437,200 C1CC12575C.pdf,PBDTTT-S,PCE,6.22,%
1438,200 C1CC12575C.pdf,PBDTTT-E,VOC,0.70,V
1439,200 C1CC12575C.pdf,PBDTTT-S,VOC,0.76,V
1440,200 C1CC12575C.pdf,PBDTTT,JSC,14.1,N/A
1441,200 C1CC12575C.pdf,PBDTTT,PCE,6.22,%
1442,201 ja208642b.pdf,PBB3,PCE,2.04,%
1443,202 Zhang_et_al-2012-Macromolecular_Rapid_Communications.pdf,unknown,PCE,2.72,%
1444,202 Zhang_et_al-2012-Macromolecular_Rapid_Communications.pdf,unknown,FF,0.55,%
1445,202 Zhang_et_al-2012-Macromolecular_Rapid_Communications.pdf,unknown,PCE,0.13,%
1446,203 Zhou_et_al-2011-Angewandte_Chemie_(International_ed._in_English).pdf,IPCE,FF,0.612,%
1447,203 Zhou_et_al-2011-Angewandte_Chemie_(International_ed._in_English).pdf,HOMO,VOC,0.91,V
1448,204 Ding_et_al-2010-Macromolecular_Chemistry_and_Physics.pdf,unknown,PCE,7.4,%
1449,204 Ding_et_al-2010-Macromolecular_Chemistry_and_Physics.pdf,PEDOT:PSS/PBDT-DODTBT:aPC71BM(1:2,JSC,8.96,N/A
1450,204 Ding_et_al-2010-Macromolecular_Chemistry_and_Physics.pdf,PEDOT:PSS/PBDT-DODTBT:aPC71BM(1:2,PCE,4.02,%
1451,204 Ding_et_al-2010-Macromolecular_Chemistry_and_Physics.pdf,unknown,FF,0.59,N/A
1452,204 Ding_et_al-2010-Macromolecular_Chemistry_and_Physics.pdf,PEDOT:PSS/PBDT-DODTBT:aPC71BM(1:2,VOC,0.76,V
1453,204 Ding_et_al-2010-Macromolecular_Chemistry_and_Physics.pdf,unknown,PCE,5.4,%
1454,205 c1cc12851e.pdf,unknown,JSC,10.59,mAcm-2
1455,205 c1cc12851e.pdf,unknown,VOC,0.84,V
1456,205 c1cc12851e.pdf,unknown,FF,0.49,N/A
1457,206 ma401886a.pdf,unknown,PCE,2.15,%
1458,206 ma401886a.pdf,TBTF/DDP)gave,JSC,13.15,mAcm−2
1459,206 ma401886a.pdf,TBTF/DDP)gave,JSC,11.23,mAcm−2
1460,206 ma401886a.pdf,TBTF/DPP)with,JSC,11.23,N/A
1461,206 ma401886a.pdf,PTG1,JSC,10.16,mAcm−2
1462,206 ma401886a.pdf,PTG1,VOC,0.83,V
1463,206 ma401886a.pdf,TBTF/DPP)achieved,FF,0.451,%
1464,206 ma401886a.pdf,PTG1,PCE,4.23,%
1465,206 ma401886a.pdf,TBTF/DDP)gave,VOC,0.88,V
1466,206 ma401886a.pdf,TBTF/DPP)with,PCE,5.66,%
1467,206 ma401886a.pdf,TBTF/DPP)achieved,PCE,6.21,%
1468,206 ma401886a.pdf,TBTF/DPP)achieved,FF,0.534,%
1469,206 ma401886a.pdf,TBTF/DPP)achieved,VOC,0.76,V
1470,206 ma401886a.pdf,TBTF/DPP)achieved,JSC,14.56,mAcm−2
1471,206 ma401886a.pdf,TBTF/DPP)achieved,VOC,0.88,V
1472,206 ma401886a.pdf,TBTF/DDP)gave,PCE,3.51,%
1473,206 ma401886a.pdf,TBTF/DPP)achieved,JSC,13.21,mAcm−2
1474,206 ma401886a.pdf,PTG1,FF,0.502,%
1475,206 ma401886a.pdf,"TBTF/DPP),",PCE,6.21,%
1476,206 ma401886a.pdf,unknown,PCE,5,%
1477,207 Nie_et_al-2013-Journal_of_Polymer_Science_Part_A-_Polymer_Chemistry.pdf,PC71BM,VOC,0.86,V
1478,207 Nie_et_al-2013-Journal_of_Polymer_Science_Part_A-_Polymer_Chemistry.pdf,unknown,FF,0.35,N/A
1479,207 Nie_et_al-2013-Journal_of_Polymer_Science_Part_A-_Polymer_Chemistry.pdf,unknown,PCE,3.05,%
1480,207 Nie_et_al-2013-Journal_of_Polymer_Science_Part_A-_Polymer_Chemistry.pdf,PC61BM,JSC,9.40,mAcm22
1481,207 Nie_et_al-2013-Journal_of_Polymer_Science_Part_A-_Polymer_Chemistry.pdf,PC61BM,PCE,3.17,%
1482,207 Nie_et_al-2013-Journal_of_Polymer_Science_Part_A-_Polymer_Chemistry.pdf,PC71BM,PCE,3.17,%
1483,207 Nie_et_al-2013-Journal_of_Polymer_Science_Part_A-_Polymer_Chemistry.pdf,PC71BM,JSC,10.77,mAcm22
1484,207 Nie_et_al-2013-Journal_of_Polymer_Science_Part_A-_Polymer_Chemistry.pdf,PC61BM,VOC,0.86,V
1485,207 Nie_et_al-2013-Journal_of_Polymer_Science_Part_A-_Polymer_Chemistry.pdf,PBDT-TDPP-S,PCE,4.89,%
1486,207 Nie_et_al-2013-Journal_of_Polymer_Science_Part_A-_Polymer_Chemistry.pdf,PBDT-TDPP-S,FF,0.56,%
1487,207 Nie_et_al-2013-Journal_of_Polymer_Science_Part_A-_Polymer_Chemistry.pdf,4110in,JSC,10.77,mAcm22
1488,207 Nie_et_al-2013-Journal_of_Polymer_Science_Part_A-_Polymer_Chemistry.pdf,IPCE,JSC,9.25,mAcm22
1489,207 Nie_et_al-2013-Journal_of_Polymer_Science_Part_A-_Polymer_Chemistry.pdf,PBDT-TDPP-S,VOC,0.84,V
1490,207 Nie_et_al-2013-Journal_of_Polymer_Science_Part_A-_Polymer_Chemistry.pdf,PBDT-TDPP-S,JSC,10.04,mAcm22
1491,207 Nie_et_al-2013-Journal_of_Polymer_Science_Part_A-_Polymer_Chemistry.pdf,unknown,JSC,9.40,N/A
1492,207 Nie_et_al-2013-Journal_of_Polymer_Science_Part_A-_Polymer_Chemistry.pdf,unknown,VOC,0.80,V
1493,208 Su_et_al-2014-Macromolecular_Chemistry_and_Physics.pdf,PDPAT-BDT-BT-based,PCE,3.27,%
1494,208 Su_et_al-2014-Macromolecular_Chemistry_and_Physics.pdf,PDPAT-BDT-BT/PC,PCE,3.27,%
1495,208 Su_et_al-2014-Macromolecular_Chemistry_and_Physics.pdf,PDPAT-BDT-BT-based,FF,0.498,%
1496,208 Su_et_al-2014-Macromolecular_Chemistry_and_Physics.pdf,PDPAT-BDT-BT/PC,FF,0.498,%
1497,208 Su_et_al-2014-Macromolecular_Chemistry_and_Physics.pdf,PBDT-TDPP-S-based,PCE,4.89,%
1498,209 Peng_et_al-2011-Advanced_Materials.pdf,PBDT-OBT,PCE,5.64,%
1499,211 Zhou_et_al-2010-Angewandte_Chemie_(International_ed._in_English).pdf,PNDT–DTPyT:PC61BM-based,PCE,6.20,%
1500,211 Zhou_et_al-2010-Angewandte_Chemie_(International_ed._in_English).pdf,PNDT–DTPyT:PC61BM-based,FF,0.61,N/A
1501,211 Zhou_et_al-2010-Angewandte_Chemie_(International_ed._in_English).pdf,unknown,PCE,6.32,%
1502,211 Zhou_et_al-2010-Angewandte_Chemie_(International_ed._in_English).pdf,HOMO,VOC,0.83,V
1503,212 JCGMCS_2014_v35n5_1356.pdf,PTIPSBDT–DFDTBTz:PC71BM,PCE,2.86,%
1504,212 JCGMCS_2014_v35n5_1356.pdf,PC71BM/MoO3/Ag,JSC,6.81,mAcm−2
1505,212 JCGMCS_2014_v35n5_1356.pdf,PC71BM/MoO3/Ag,VOC,0.89,V
1506,212 JCGMCS_2014_v35n5_1356.pdf,PEDOT:PSS/polymer:PC71BM/Ca/Al(PC71BM,VOC,0.85,V
1507,212 JCGMCS_2014_v35n5_1356.pdf,PC71BM/MoO3/Ag,PCE,2.92,%
1508,212 JCGMCS_2014_v35n5_1356.pdf,PTIPSBDT–DFDTBTz:PC71BM,PCE,2.92,%
1509,212 JCGMCS_2014_v35n5_1356.pdf,PEDOT:PSS/polymer:PC71BM/Ca/Al(PC71BM,FF,0.44,N/A
1510,212 JCGMCS_2014_v35n5_1356.pdf,PEDOT:PSS/polymer:PC71BM/Ca/Al(PC71BM,PCE,2.86,%
1511,212 JCGMCS_2014_v35n5_1356.pdf,PEDOT:PSS/polymer:PC71BM/Ca/Al(PC71BM,JSC,7.60,mAcm−2
1512,212 JCGMCS_2014_v35n5_1356.pdf,PC71BM/MoO3/Ag,FF,0.48,N/A
1513,213 am401926h.pdf,PCDTBT,PCE,3.6,%
1514,214 c2jm32843g.pdf,PEDOT:PSS/PBDFNTDO:PC71BM(1,PCE,4.71,%
1515,214 c2jm32843g.pdf,unknown,PCE,1.95,%
1516,214 c2jm32843g.pdf,PBDFNTDO,VOC,0.87,V
1517,214 c2jm32843g.pdf,PBDFNTDO,JSC,9.14,mAcm-2
1518,214 c2jm32843g.pdf,PBDFNTDO,PCE,4.71,%
1519,214 c2jm32843g.pdf,PBDFNTDO,FF,0.59,%
1520,215 C4TA06350C.pdf,PBDTPF-DTBT/PC71BM(1:1,VOC,0.82,V
1521,215 C4TA06350C.pdf,unknown,PCE,4.35,%
1522,215 C4TA06350C.pdf,PBDTPF-DTBT/PC71BM(1:1,FF,0.6528,%
1523,215 C4TA06350C.pdf,unknown,FF,0.47159999999999996,%
1524,215 C4TA06350C.pdf,PBDTPF-DTBT/PC71BM(1:1,JSC,13.11,mAcm
1525,215 C4TA06350C.pdf,unknown,VOC,0.85,V
1526,215 C4TA06350C.pdf,unknown,JSC,10.84,mAcm
1527,215 C4TA06350C.pdf,PBDTPF-DTBT/PC71BM(1:1,PCE,7.02,%
1528,216 Duan_et_al-2015-Advanced_Materials.pdf,PMDPP3T:[60]PCBM,PCE,6.6,%
1529,216 Duan_et_al-2015-Advanced_Materials.pdf,PMDPP3T,PCE,8.9,%
1530,216 Duan_et_al-2015-Advanced_Materials.pdf,unknown,PCE,11.5,%
1531,216 Duan_et_al-2015-Advanced_Materials.pdf,HOMO,PCE,7.7,%
1532,216 Duan_et_al-2015-Advanced_Materials.pdf,unknown,JSC,10.2,mAcm−2
1533,216 Duan_et_al-2015-Advanced_Materials.pdf,unknown,FF,0.68,N/A
1534,216 Duan_et_al-2015-Advanced_Materials.pdf,unknown,PCE,5.4,%
1535,216 Duan_et_al-2015-Advanced_Materials.pdf,unknown,PCE,6.9,%
1536,216 Duan_et_al-2015-Advanced_Materials.pdf,PMDPP3T:[60]PCBM,FF,0.62,N/A
1537,216 Duan_et_al-2015-Advanced_Materials.pdf,PMDPP3T:[60]PCBM,PCE,8.9,%
1538,217 C3TA13686H.pdf,unknown,PCE,2.52,%
1539,217 C3TA13686H.pdf,PC71BM,PCE,2.67,%
1540,217 C3TA13686H.pdf,unknown,VOC,1.03,V
1541,217 C3TA13686H.pdf,PC71BM,PCE,3.52,%
1542,217 C3TA13686H.pdf,PC71BM,PCE,2.96,%
1543,217 C3TA13686H.pdf,PC71BM,PCE,1.19,%
1544,217 C3TA13686H.pdf,unknown,JSC,7.72,mAcm
1545,217 C3TA13686H.pdf,unknown,PCE,2.93,%
1546,217 C3TA13686H.pdf,PC71BM,VOC,0.96,V
1547,217 C3TA13686H.pdf,unknown,PCE,7,%
1548,217 C3TA13686H.pdf,unknown,FF,0.43,N/A
1549,217 C3TA13686H.pdf,PC71BM,FF,0.42,N/A
1550,217 C3TA13686H.pdf,PC71BM,FF,0.39,N/A
1551,217 C3TA13686H.pdf,PC71BM,JSC,8.03,mAcm
1552,218 Lee_et_al-2014-Advanced_Energy_Materials.pdf,PBDT2FBT-T/PC,FF,0.578,%
1553,218 Lee_et_al-2014-Advanced_Energy_Materials.pdf,PBDT2FBT-T/PC,PCE,6.37,%
1554,218 Lee_et_al-2014-Advanced_Energy_Materials.pdf,PBDT2FBT/PC,PCE,1.74,%
1555,219 mz300004t.pdf,unknown,FF,0.59,N/A
1556,219 mz300004t.pdf,unknown,JSC,13.3,mAcm−2
1557,219 mz300004t.pdf,unknown,JSC,16.8,mAcm−2
1558,219 mz300004t.pdf,PC71BM,VOC,635,N/A
1559,219 mz300004t.pdf,unknown,JSC,15.4,mAcm−2
1560,219 mz300004t.pdf,unknown,PCE,4.82,%
1561,219 mz300004t.pdf,unknown,PCE,5.33,%
1562,219 mz300004t.pdf,PC61BM,FF,0.43,N/A
1563,219 mz300004t.pdf,PC71BM,PCE,6.87,%
1564,219 mz300004t.pdf,unknown,VOC,628,N/A
1565,219 mz300004t.pdf,HOMO)to,PCE,10,%
1566,219 mz300004t.pdf,unknown,PCE,5.47,%
1567,219 mz300004t.pdf,unknown,JSC,14.6,mAcm−2
1568,219 mz300004t.pdf,unknown,VOC,602,N/A
1569,219 mz300004t.pdf,unknown,FF,0.64,N/A
1570,219 mz300004t.pdf,unknown,FF,0.58,N/A
1571,220 ma501720k.pdf,"PBDTSTBO(P4),",JSC,13.9,mAcm−2
1572,220 ma501720k.pdf,PBDTSTBO(P4)exhibited,VOC,0.86,V
1573,220 ma501720k.pdf,HOMO,PCE,7.2,%
1574,220 ma501720k.pdf,PC71BM[1:2(w/w)],VOC,0.86,V
1575,221 C3PY00968H.pdf,PBDTBT-,PCE,2.97,%
1576,221 C3PY00968H.pdf,unknown,FF,0.536,N/A
1577,221 C3PY00968H.pdf,unknown,PCE,5.06,%
1578,221 C3PY00968H.pdf,unknown,FF,0.506,N/A
1579,221 C3PY00968H.pdf,PBDTBT-,PCE,4.06,%
1580,221 C3PY00968H.pdf,PBDTBT-,PCE,3.81,%
1581,221 C3PY00968H.pdf,PBDTBSe-based,PCE,1.69,%
1582,221 C3PY00968H.pdf,PBDTBT-,PCE,3.33,%
1583,221 C3PY00968H.pdf,HOMO,PCE,2.5,%
1584,222 cm401618h.pdf,HOMO,PCE,5.9,%
1585,224 cm2038427.pdf,PC61BM,VOC,888,N/A
1586,224 cm2038427.pdf,PC61BM,JSC,5.0,mA/cm2
1587,224 cm2038427.pdf,unknown,VOC,792,N/A
1588,224 cm2038427.pdf,HOMO,PCE,2.1,%
1589,224 cm2038427.pdf,PC61BM,PCE,4.8,%
1590,224 cm2038427.pdf,unknown,PCE,7.4,%
1591,224 cm2038427.pdf,PC61BM,FF,0.67,%
1592,224 cm2038427.pdf,unknown,FF,0.52,%
1593,224 cm2038427.pdf,PC61BM,JSC,8.0,mA/cm2
1594,225 Najari_et_al-2011-Advanced_Functional_Materials.pdf,unknown,PCE,3.6,%
1595,225 Najari_et_al-2011-Advanced_Functional_Materials.pdf,PBDTTPD,PCE,5.5,%
1596,225 Najari_et_al-2011-Advanced_Functional_Materials.pdf,unknown,PCE,4.8,%
1597,225 Najari_et_al-2011-Advanced_Functional_Materials.pdf,unknown,PCE,3.5,%
1598,225 Najari_et_al-2011-Advanced_Functional_Materials.pdf,unknown,PCE,0.2,%
1599,225 Najari_et_al-2011-Advanced_Functional_Materials.pdf,unknown,PCE,3.1,%
1600,225 Najari_et_al-2011-Advanced_Functional_Materials.pdf,unknown,PCE,5.2,%
1601,225 Najari_et_al-2011-Advanced_Functional_Materials.pdf,unknown,FF,0.58,%
1602,225 Najari_et_al-2011-Advanced_Functional_Materials.pdf,unknown,PCE,3.9,%
1603,"227 Q181, 182.pdf",C12H25,PCE,2.68,%
1604,"227 Q181, 182.pdf",unknown,VOC,1,V
1605,"227 Q181, 182.pdf",unknown,PCE,3.87,%
1606,228 acs.macromol.5b00542.pdf,unknown,VOC,0.62,V
1607,228 acs.macromol.5b00542.pdf,unknown,FF,0.58,N/A
1608,228 acs.macromol.5b00542.pdf,unknown,PCE,2.25,%
1609,228 acs.macromol.5b00542.pdf,INDT-T,VOC,0.59,V
1610,228 acs.macromol.5b00542.pdf,INDT-T,JSC,6.88,mAcm−2
1611,228 acs.macromol.5b00542.pdf,unknown,JSC,6.27,mAcm−2
1612,229 ma301624t.pdf,HOMO,VOC,0.88,V
1613,229 ma301624t.pdf,PCBM,PCE,2.54,%
1614,229 ma301624t.pdf,unknown,PCE,1.33,%
1615,230 ma5010875.pdf,unknown,PCE,1.88,%
1616,230 ma5010875.pdf,unknown,VOC,0.71,V
1617,230 ma5010875.pdf,unknown,VOC,0.91,V
1618,230 ma5010875.pdf,unknown,PCE,4.19,%
1619,230 ma5010875.pdf,unknown,PCE,4.19,N/A
1620,230 ma5010875.pdf,unknown,JSC,8.94,N/A
1621,230 ma5010875.pdf,unknown,JSC,9.50,mA/cm2
1622,230 ma5010875.pdf,unknown,VOC,0.91,N/A
1623,230 ma5010875.pdf,unknown,FF,0.48310000000000003,%
1624,231 ma402245t.pdf,unknown,PCE,9.2,%
1625,231 ma402245t.pdf,DTTPD/PCBM(1:1,JSC,10.9,mA/cm2
1626,231 ma402245t.pdf,PBDTTVT-DTTPD,VOC,0.87,V
1627,232 ma300589k.pdf,PC61BM,PCE,1.3,%
1628,232 ma300589k.pdf,POPT)in,PCE,0.28,%
1629,232 ma300589k.pdf,PC61BM,PCE,2.7,%
1630,232 ma300589k.pdf,unknown,PCE,2.9,%
1631,232 ma300589k.pdf,HOMO,VOC,0.87,V
1632,233 ma400257q.pdf,PEBDTPD,VOC,0.72,V
1633,233 ma400257q.pdf,PEBDTPD,PCE,5.3,%
1634,233 ma400257q.pdf,POBDTPD,FF,0.64,N/A
1635,233 ma400257q.pdf,PEBDTPD,FF,0.54,N/A
1636,233 ma400257q.pdf,PEBDTPD,JSC,13.5,mA/cm2
1637,233 ma400257q.pdf,POBDTPD,JSC,10.6,mA/cm2
1638,233 ma400257q.pdf,POBDTPD,PCE,4.7,%
1639,233 ma400257q.pdf,POBDTPD,VOC,0.70,V
1640,234 C2PY20674A.pdf,unknown,PCE,3.12,%
1641,234 C2PY20674A.pdf,PBDTTPD-,PCE,0.92,%
1642,234 C2PY20674A.pdf,"SCLC)method,35",JSC,3.43,mAcm
1643,234 C2PY20674A.pdf,"SCLC)method,35",PCE,1.47,%
1644,235 Xu_et_al-2014-Advanced_Functional_Materials.pdf,PTB7,PCE,7.4,%
1645,237 Yuan_et_al-2014-Advanced_Materials.pdf,unknown,PCE,5.45,%
1646,237 Yuan_et_al-2014-Advanced_Materials.pdf,unknown,PCE,4,N/A
1647,237 Yuan_et_al-2014-Advanced_Materials.pdf,PTP8:PC,PCE,6.18,%
1648,237 Yuan_et_al-2014-Advanced_Materials.pdf,PCBM,PCE,6.88,%
1649,237 Yuan_et_al-2014-Advanced_Materials.pdf,PTP8,PCE,6.0,%
1650,238 c5py00893j.pdf,unknown,VOC,1.00,V
1651,238 c5py00893j.pdf,unknown,PCE,3.17,%
1652,238 c5py00893j.pdf,unknown,VOC,1.00,N/A
1653,239 ma202578y.pdf,PC61BM)for,PCE,2.18,%
1654,239 ma202578y.pdf,PC61BM)for,VOC,0.93,V
1655,239 ma202578y.pdf,PC61BM,PCE,4.33,%
1656,239 ma202578y.pdf,PC61BM,FF,0.45,%
1657,239 ma202578y.pdf,PC61BM)for,JSC,6.66,mA/cm2
1658,239 ma202578y.pdf,PC61BM,JSC,4.75,mA/cm2
1659,239 ma202578y.pdf,PC61BM)for,FF,0.6,%
1660,239 ma202578y.pdf,PC61BM)for,PCE,4.33,%
